BP Number,Priority,Description,Network Type(s),Industry Role(s),Keywords,Public Safety and Disaster,Reference,cable,internet/Data,satellite,wireless,wireline,Service Provider,Network Operator,"Priority (1,2,3)",Equipment Supplier,Property Manager,Government,Public Safety
12-9-5223,Highly Important,"Network Operators, Service Providers, Equipment Suppliers, and Public Safety should establish a technical support plan that prevents the loss of one facility or location from disabling their ability to provide support.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator; Equipment Supplier; Public Safety;,Business Continuity; Emergency Preparedness; Network Operations; Physical Security Management; Technical Support;,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,TRUE
12-9-5225,Important,"Network Operators, Service Providers, Equipment Suppliers, Property Managers, and Public Safety should ensure that Business Continuity Plan(s) are restricted to those with a need-to-know.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator; Equipment Supplier; Public Safety; Property Manager;,Business Continuity; Corporate Ethics; Disaster Recovery; Documentation; Emergency Preparedness; Information Protection;,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,TRUE,FALSE,TRUE
12-9-5227,Highly Important,"Network Operators, Service Providers, Equipment Suppliers, Property Managers, and Public Safety should perform after-action reviews of emergency response and restoration of major events to capture lessons learned (e.g., early warning signs) and to enhance emergency response and restoration plans accordingly.  A process similar to NRIC VII, Focus Group 2B Report Appendices Appendix Z “Recovery Incident Response (IR) Post Mortem Checklist” can be used to capture and identify countermeasures to prevent or mitigate the impact of future incidents and to quickly and effectively restore service from such events in the future.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator; Equipment Supplier; Public Safety; Property Manager;,Cyber Security; Disaster Recovery; Emergency Preparedness; Intrusion Detection; Physical Security Management;,TRUE,http://www.nric.org/meetings/docs/meeting_20041206/NRICVII_FG2B_December2004_BPs_Appendices.pdf,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,TRUE,FALSE,TRUE
12-9-5228,Important,"Network Operators, Service Providers, and Equipment Suppliers should consider including cross-subsidiary (e.g.  A LEC and its Wireless Business Unit) resource sharing and communications in business continuity plans to support emergency response and restoration.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator; Equipment Supplier; Public Safety;,Business Continuity; Disaster Recovery; Emergency Preparedness; Policy;,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,TRUE
12-9-5231,Highly Important,"Network Operators, Service Providers, Equipment Suppliers, Property Managers, and Public Safety should develop documentation for the restoration of power for areas of critical infrastructure including such things as contact information, escalation procedures, restoration steps and alternate means of communication. This documentation should be maintained both on-site and at centralized control centers.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator; Equipment Supplier; Public Safety; Property Manager;,Disaster Recovery; Documentation; Emergency Preparedness; Information Protection; Network Operations; Power; Technical Support;,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,TRUE,FALSE,TRUE
12-9-5232,Critical,"Network Operators, Service Providers, Property Managers, and Public Safety should test fuel reserves used for standby or backup power for contamination at least once a year or after any event (e.g., earth tremor, flood) that could compromise the integrity of the tank housing, fill pipe or supply pipe.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator; Public Safety; Property Manager;,Disaster Recovery; Network Operations; Power; Procedures;,TRUE,"These tests should include inspection for water, sediment, organic contaminates, and any other items that may inhibit the peak performance of the standby/backup generator.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,FALSE,TRUE,FALSE,TRUE
12-9-5234,Important,"Network Operators, Service Providers, Property Managers, and Public Safety should provide or arrange for security to protect temporary equipment placements and staging areas for critical infrastructure equipment in a disaster area.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator; Public Safety; Property Manager;,Access Control; Disaster Recovery; Material Movement; Network Operations; Physical Security Management;,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,TRUE
12-9-5237,Highly Important,"Network Operators, Service Providers, Equipment Suppliers, and Public Safety should verify the integrity of system spares and replenish spares, as appropriate, as part of a disaster response and at the conclusion of a disaster response at a facility.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator; Equipment Supplier; Public Safety;,Disaster Recovery; Emergency Preparedness; Hardware; Network Elements; Network Operations; Pandemic;,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,TRUE
12-9-5258,Important,"Network Operators, Service Providers, Equipment Suppliers, and Public Safety should define and assign responsibility for retrieval of all corporate assets (e.g., access cards, equipment) and ensure temporary physical and logical access is removed after completion of a restoration effort for all temporary personnel associated with the restoration.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator; Equipment Supplier; Public Safety;,Access Control; Disaster Recovery; Human Resources; Physical Security Management; Supervision;,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,TRUE
12-9-5259,Highly Important,"Network Operators, Service Providers, Equipment Suppliers, Property Managers, and Public Safety should establish and enforce access control and identification procedures for all individuals (including temporary contractors, and mutual aid workers) at restoration sites for which they have responsibility.  Provide for issuing and proper displaying of ID badges and the sign-in and escorting procedures, where appropriate.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Network Operator; Equipment Supplier; Public Safety; Property Manager;,Access Control; Disaster Recovery; Guard Services; Human Resources; Physical Security Management; Procedures; Supervision; Visitors;,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,TRUE,TRUE,FALSE,TRUE
12-9-5240,Highly Important,"Network Operators, Service Providers, Equipment Suppliers, Property Managers, and Public Safety should have a plan for responding to malfunctioning access control equipment to include determining restoration priorities for failed security systems after an event.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator; Equipment Supplier; Public Safety; Property Manager;,Access Control; Buildings; Disaster Recovery; Emergency Preparedness; Physical Security Management; Security Systems;,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,TRUE,FALSE,TRUE
12-9-5281,Highly Important,"Network Operators, Service Providers, Property Managers and Public Safety should  design, install and maintain each generator as a standalone unit, for buildings serviced by more than one emergency generator, that is not dependent on the operation of another generator for proper functioning, including fuel supply path.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator; Public Safety; Property Manager;,Emergency Preparedness; Power; Public Safety and Disaster;,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,TRUE,FALSE,TRUE
12-9-8008,Critical,"Network Operators, Service Providers, and Public Safety should implement architectures that partition or segment networks and applications using means such as firewalls, demilitarized zones (DMZ), or virtual private networks (VPN) so that contamination or damage to one asset does not disrupt or destroy other assets. In particular, where feasible, it is suggested user traffic networks, network management infrastructure networks, customer transaction system networks, and enterprise communication/business operations networks be separated and partitioned from one another.",Internet/Data;,Service Provider; Network Operator; Equipment Supplier; Public Safety;,Cyber Security; Network Elements; Network Operations;,TRUE,"""ISF SB52, http://www.sans.org 
ITU-T Rec. X.805
ITU-T Rec. X.812"".",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,TRUE,FALSE,FALSE,TRUE
12-9-8018,Critical,"Network Operators, Service Providers and Equipment Suppliers should  for OAM&amp;P applications and interfaces, harden the access control capabilities of each network element or system before deployment to the extent possible (typical steps are to remove default accounts, change default passwords, turn on checks for password complexity, turn on password aging, turn on limits on failed password attempts, turn on session inactivity timers, etc.).  A preferred approach is to connect each element or system's access control mechanisms to a robust AAA server (e.g., a RADIUS or TACAS server) with properly hardened access control configuration settings.",Internet/Data;,Service Provider; Network Operator; Equipment Supplier;,Cyber Security; Network Operations;,FALSE,"http://www.atis.org/ - ATIS-0300276.2008 Operations, Administration, Maintenance, and Provisioning Security Requirements for the Public Telecommunications Network: A Baseline of Security Requirements for the Management Plane: March 2008. Note: This Best practice could impact 9-1-1 operations.",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,TRUE,FALSE,FALSE,FALSE
12-9-8019,Critical,"Network Operators, Service Providers, and Equipment Suppliers should have operating system hardening procedures applied with devices equipped with operating systems used for OAM&P.  Harding procedures include (a) all unnecessary services are disabled; (b) all unnecessary communications pathways are disabled; (c) all critical security patches have been evaluated for installations on said systems/applications; and d) review and implement published hardening guidelines, as appropriate.  Where critical security patches cannot be applied, compensating controls should be implemented.",Internet/Data;,Service Provider; Network Operator; Equipment Supplier;,Cyber Security; Network Elements; Network Operations;,FALSE,"Configuration guides for security from NIST (800-53 Rev. 3), NSA (Security Configuration Guides), Center For Internet Security (CIS Benchmarks), http://www.atis.org/ - ATIS-0300276.2008 Operations, Administration, Maintenance, and Provisioning Security Requirements for the Public Telecommunications Network: A Baseline of Security Requirements for the Management Plane: March 2008. Note: This Best practice could impact 9-1-1 operations.",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,TRUE,FALSE,FALSE,FALSE
12-9-8030,Important,"Network Operators, Service Providers, Equipment Suppliers, and Public Safety should use session timers for all Operations, Administration, Maintenance, and Provisioning (OAM&P) applications, systems, and interfaces to disconnect, terminate, or logout authenticated sessions that remain inactive past some preset (but ideally configurable by the Administrator) time limit that is appropriate for operational efficiency and security.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator; Equipment Supplier; Public Safety;,Cyber Security; Network Operations; Network Provisioning;,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,TRUE
12-9-8032,Important,"Network Operators, Service Providers, and Equipment Suppliers should design and deploy a patching process based on industry recommendations, especially for critical OAM&P systems.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator; Equipment Supplier;,Cyber Security; Network Operations; Software;,FALSE,"Configuration guide for security from NIST (800-53 Rev. 3). 'http://www.atis.org/ - ATIS-0300276.2008 Operations, Administration, Maintenance, and Provisioning Security Requirements for the Public Telecommunications Network: A Baseline of Security Requirements for the Management Plane: March 2008. Cross reference with 7-6-8032. Note: This Best practice could impact 9-1-1 operations.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE
12-9-8034,Highly Important,Network Operators and Service Providers should define and incorporate a formal patch/fix policy into the organization's security policies.,Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator;,Cyber Security; Network Operations; Policy; Software;,FALSE,Configuration guide for security from NIST (800-53 Rev. 3). Note: This Best practice could impact 9-1-1 operations.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE
12-9-8035,Important,"Network Operators, Service Providers, and Public Safety should include steps to appropriately test all patches/fixes in a test environment prior to distribution into the production environment in their patch/fix policy and process guidelines.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator; Public Safety;,Network Operations; Policy; Software;,TRUE,Configuration guide for security from NIST (800-53 Rev. 3). Related to NRIC BP 8020.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,TRUE
